date,sleep_hours,study_hours,screen_time,exercise_minutes,mood_score,energy_level,task_difficulty,study_sessions,distractions,goal_completion,subject,productivity_rating,day_of_week,month,is_weekend,is_exam_season,study_efficiency,distraction_rate,screen_study_ratio,wellness_score,optimal_sleep,goal_efficiency,study_sleep_ratio,exercise_study_ratio,sessions_per_hour,average_session_length
2020-12-01,6.6,6.7,2.8,13.0,6.7,6.5,5,3,2,87.0,13,10,1,12,0,1,2.2333333333333334,0.6666666666666666,0.417910447761194,5.058333333333334,0,12.985074626865671,1.0151515151515151,1.9402985074626866,0.44776119402985076,2.2333333333333334
2025-11-11,7.2,6.3,2.7,33.0,7.8,8.6,6,3,3,80.0,13,10,1,11,0,1,2.1,1.0,0.4285714285714286,6.175000000000001,1,12.6984126984127,0.875,5.238095238095238,0.4761904761904762,2.1
2023-07-09,6.1,5.0,3.1,79.0,6.5,6.3,8,4,1,68.0,22,10,6,7,1,0,1.25,0.25,0.62,5.383333333333333,0,13.6,0.819672131147541,15.8,0.8,1.25
2020-11-02,6.5,12.0,5.4,21.0,4.6,8.5,9,6,5,100.0,3,10,0,11,0,1,2.0,0.8333333333333334,0.45,5.075,0,8.333333333333334,1.8461538461538463,1.75,0.5,2.0
2024-10-22,7.2,6.6,3.9,32.0,8.2,6.3,4,1,3,83.0,2,10,1,10,0,1,6.6,3.0,0.5909090909090909,5.691666666666666,1,12.575757575757576,0.9166666666666666,4.848484848484849,0.15151515151515152,6.6
2020-08-17,7.7,4.0,3.8,52.0,6.9,7.1,8,7,2,64.0,25,10,0,8,0,0,0.5714285714285714,0.2857142857142857,0.95,5.858333333333334,1,16.0,0.5194805194805194,13.0,1.75,0.5714285714285714
2023-09-07,7.5,8.4,3.8,65.0,7.8,7.0,9,7,3,100.0,10,10,3,9,0,0,1.2,0.42857142857142855,0.45238095238095233,6.116666666666667,1,11.904761904761905,1.12,7.738095238095238,0.8333333333333333,1.2
2020-12-30,7.0,8.0,2.3,33.0,7.4,8.6,6,5,1,100.0,12,10,2,12,0,1,1.6,0.2,0.2875,6.025,1,12.5,1.1428571428571428,4.125,0.625,1.6
2025-02-12,7.4,4.2,3.7,29.0,7.5,6.7,10,1,3,79.0,4,10,2,2,0,0,4.2,3.0,0.8809523809523809,5.641666666666667,1,18.80952380952381,0.5675675675675675,6.904761904761904,0.23809523809523808,4.2
2020-09-11,4.9,7.1,3.9,14.0,6.9,5.4,8,2,4,99.0,22,10,4,9,0,0,3.55,2.0,0.5492957746478874,4.416666666666667,0,13.943661971830986,1.4489795918367345,1.971830985915493,0.28169014084507044,3.55
2024-08-11,3.8,4.3,4.6,11.0,8.1,5.1,10,2,5,65.0,19,9,6,8,1,0,2.15,2.5,1.069767441860465,4.341666666666667,0,15.116279069767442,1.131578947368421,2.558139534883721,0.46511627906976744,2.15
2023-12-26,5.6,11.2,5.3,10.0,5.2,4.4,9,6,7,100.0,8,10,1,12,0,1,1.8666666666666665,1.1666666666666667,0.47321428571428575,3.8833333333333337,0,8.928571428571429,2.0,0.8928571428571429,0.5357142857142857,1.8666666666666665
2025-08-04,6.8,4.3,2.5,40.0,6.8,9.2,8,1,5,65.0,5,10,0,8,0,0,4.3,5.0,0.5813953488372093,5.325,0,15.116279069767442,0.8285714285714285,9.30232558139535,0.23255813953488372,4.3
2024-04-28,7.9,3.7,2.9,59.0,8.1,8.0,4,1,3,59.0,9,10,6,4,1,1,3.7,3.0,0.7837837837837838,6.491666666666666,1,15.945945945945946,0.46835443037974683,15.945945945945946,0.27027027027027023,3.7
2025-04-28,6.4,10.9,6.5,43.0,6.2,6.8,3,4,2,100.0,15,10,0,4,0,1,2.725,0.5,0.5963302752293578,5.325,0,9.174311926605505,1.703125,3.944954128440367,0.36697247706422015,2.725
2023-07-22,5.5,3.8,6.2,0.0,7.2,6.8,8,2,3,59.0,13,10,5,7,1,0,1.9,1.5,1.6315789473684212,5.325,0,15.526315789473685,0.6909090909090909,0.0,0.5263157894736842,1.9
2023-07-31,4.7,8.6,4.7,0.0,7.1,3.9,6,1,2,100.0,5,10,0,7,0,0,8.6,2.0,0.5465116279069768,3.9250000000000003,0,11.627906976744187,1.829787234042553,0.0,0.11627906976744186,8.6
2022-06-13,8.1,7.9,3.2,26.0,8.5,8.4,7,6,0,100.0,2,10,0,6,0,0,1.3166666666666667,0.0,0.4050632911392405,6.466666666666667,1,12.658227848101266,0.9753086419753088,3.291139240506329,0.7594936708860759,1.3166666666666667
2022-09-20,5.7,0.9,6.9,33.0,7.6,6.8,8,6,7,32.0,23,6,1,9,0,0,0.15,1.1666666666666667,7.666666666666667,5.325,0,35.55555555555556,0.15789473684210525,36.666666666666664,6.666666666666666,0.15
2024-08-26,6.6,5.2,3.7,25.0,5.5,5.7,8,6,1,76.0,7,10,0,8,0,0,0.8666666666666667,0.16666666666666666,0.7115384615384616,4.658333333333333,0,14.615384615384615,0.787878787878788,4.8076923076923075,1.1538461538461537,0.8666666666666667
2022-11-07,7.3,6.0,4.7,57.0,6.6,8.7,7,6,1,70.0,22,10,0,11,0,1,1.0,0.16666666666666666,0.7833333333333333,6.124999999999999,1,11.666666666666666,0.8219178082191781,9.5,1.0,1.0
2025-03-24,3.9,4.9,3.7,50.0,7.2,5.1,6,6,5,57.0,22,9,0,3,0,1,0.8166666666666668,0.8333333333333334,0.7551020408163265,4.466666666666667,0,11.63265306122449,1.2564102564102566,10.204081632653061,1.2244897959183672,0.8166666666666668
2025-11-17,6.2,5.8,3.8,16.0,6.5,5.5,8,5,5,78.0,11,10,0,11,0,1,1.16,1.0,0.6551724137931034,4.683333333333334,0,13.448275862068966,0.9354838709677419,2.7586206896551726,0.8620689655172414,1.16
2022-09-06,4.7,7.7,3.8,38.0,7.1,6.4,9,6,4,78.0,16,10,1,9,0,0,1.2833333333333334,0.6666666666666666,0.49350649350649345,4.866666666666667,0,10.12987012987013,1.6382978723404256,4.935064935064935,0.7792207792207793,1.2833333333333334
2022-04-24,6.0,4.6,2.5,19.0,6.8,6.4,9,6,5,64.0,5,10,6,4,1,1,0.7666666666666666,0.8333333333333334,0.5434782608695653,4.958333333333334,0,13.913043478260871,0.7666666666666666,4.130434782608696,1.3043478260869565,0.7666666666666666
2020-07-27,8.4,2.4,3.0,28.0,8.7,8.0,7,6,2,46.0,23,10,0,7,0,0,0.39999999999999997,0.3333333333333333,1.25,6.508333333333334,1,19.166666666666668,0.2857142857142857,11.666666666666668,2.5,0.39999999999999997
2021-03-01,7.5,5.5,2.1,28.0,5.2,6.5,8,1,1,77.0,13,10,0,3,0,1,5.5,1.0,0.38181818181818183,5.033333333333333,1,14.0,0.7333333333333333,5.090909090909091,0.18181818181818182,5.5
2025-06-30,8.0,5.7,7.7,28.0,8.3,6.5,3,4,1,70.0,14,10,0,6,0,0,1.425,0.25,1.3508771929824561,5.933333333333334,1,12.280701754385964,0.7125,4.912280701754386,0.7017543859649122,1.425
2022-07-04,4.8,8.5,4.6,24.0,5.3,6.9,8,7,2,93.0,21,10,0,7,0,0,1.2142857142857142,0.2857142857142857,0.5411764705882353,4.45,0,10.941176470588236,1.7708333333333335,2.823529411764706,0.8235294117647058,1.2142857142857142
2020-09-25,4.9,10.6,4.1,21.0,6.7,6.5,8,4,5,100.0,22,10,4,9,0,0,2.65,1.25,0.38679245283018865,4.7,0,9.433962264150944,2.1632653061224487,1.9811320754716981,0.37735849056603776,2.65
2025-04-13,6.0,4.6,4.8,31.0,7.7,6.4,5,2,1,84.0,21,10,6,4,1,1,2.3,0.5,1.0434782608695652,5.283333333333334,0,18.260869565217394,0.7666666666666666,6.739130434782609,0.4347826086956522,2.3
2020-10-20,6.6,9.4,2.7,7.0,6.3,7.1,6,1,3,93.0,25,10,1,10,0,1,9.4,3.0,0.2872340425531915,5.058333333333334,0,9.893617021276595,1.4242424242424243,0.7446808510638298,0.10638297872340426,9.4
2021-09-25,5.7,3.8,8.2,25.0,6.6,6.8,3,1,5,49.0,20,10,5,9,1,0,3.8,5.0,2.1578947368421053,5.325,0,12.894736842105264,0.6666666666666666,6.578947368421053,0.2631578947368421,3.8
2024-05-07,7.9,5.8,4.5,43.0,6.4,6.5,10,4,5,78.0,17,10,1,5,0,1,1.45,1.25,0.7758620689655172,5.558333333333334,1,13.448275862068966,0.7341772151898733,7.413793103448276,0.6896551724137931,1.45
2023-04-05,6.8,2.5,11.1,11.0,6.3,6.0,8,1,9,47.0,3,5,2,4,0,1,2.5,9.0,4.4399999999999995,4.866666666666667,0,18.8,0.36764705882352944,4.4,0.4,2.5
2024-12-03,5.7,10.1,2.9,0.0,5.8,7.2,4,6,5,100.0,9,10,1,12,0,1,1.6833333333333333,0.8333333333333334,0.2871287128712871,4.675,0,9.900990099009901,1.7719298245614035,0.0,0.594059405940594,1.6833333333333333
2024-11-11,6.8,3.1,3.9,34.0,7.3,6.4,5,2,2,46.0,9,9,0,11,0,1,1.55,1.0,1.2580645161290323,5.408333333333333,0,14.838709677419354,0.4558823529411765,10.96774193548387,0.6451612903225806,1.55
2023-06-03,5.9,8.0,8.0,6.0,5.2,6.8,9,7,5,91.0,5,10,5,6,1,0,1.1428571428571428,0.7142857142857143,1.0,5.325,0,11.375,1.3559322033898304,0.75,0.875,1.1428571428571428
2025-07-22,7.6,4.3,6.0,26.0,6.5,7.0,6,5,1,67.0,5,10,1,7,0,0,0.86,0.2,1.3953488372093024,5.491666666666667,1,15.58139534883721,0.5657894736842105,6.046511627906977,1.1627906976744187,0.86
2020-08-28,6.8,2.2,11.5,28.0,6.0,6.7,6,2,9,43.0,2,4,4,8,0,0,1.1,4.5,5.227272727272727,5.108333333333333,0,19.545454545454543,0.3235294117647059,12.727272727272727,0.9090909090909091,1.1
2022-06-12,8.1,4.0,4.3,39.0,6.4,8.8,9,7,3,71.0,4,10,6,6,1,0,0.5714285714285714,0.42857142857142855,1.075,6.15,1,17.75,0.4938271604938272,9.75,1.75,0.5714285714285714
2025-09-21,6.8,4.1,4.4,6.0,5.4,7.1,7,5,6,59.0,24,10,6,9,1,0,0.82,1.2,1.0731707317073174,5.325,0,14.390243902439027,0.8285714285714285,1.4634146341463417,1.2195121951219514,0.82
2022-05-10,6.8,7.7,3.1,43.0,7.1,6.9,4,5,1,100.0,22,10,1,5,0,1,1.54,0.2,0.4025974025974026,5.325,0,12.987012987012987,0.8285714285714285,5.584415584415584,0.6493506493506493,1.54
2023-02-01,5.5,1.4,5.9,21.0,5.0,6.0,6,1,9,32.0,8,6,2,2,0,0,1.4,9.0,4.214285714285714,4.3,0,22.857142857142858,0.2545454545454545,15.000000000000002,0.7142857142857143,1.4
2023-06-25,6.3,1.3,7.0,28.0,4.7,7.4,5,4,8,15.0,1,6,6,6,1,0,0.325,2.0,5.384615384615384,4.833333333333333,0,11.538461538461538,0.20634920634920637,21.538461538461537,3.0769230769230766,0.325
2020-01-31,9.1,10.0,3.0,16.0,8.5,8.0,5,2,2,100.0,1,10,4,1,0,0,5.0,1.0,0.3,6.533333333333334,0,10.0,1.098901098901099,1.6,0.2,5.0
2025-04-03,6.1,7.8,5.0,25.0,7.3,6.4,8,6,3,100.0,7,10,3,4,0,1,1.3,0.5,0.6410256410256411,5.325,0,12.820512820512821,1.278688524590164,5.0,0.7692307692307693,1.3
2022-02-22,7.3,6.5,2.8,48.0,7.1,7.9,7,1,1,96.0,21,10,1,2,0,0,6.5,1.0,0.43076923076923074,5.975,1,14.76923076923077,0.8904109589041096,7.384615384615385,0.15384615384615385,6.5
2020-03-07,6.2,3.5,3.7,67.0,7.6,6.4,8,1,4,54.0,19,9,5,3,1,1,3.5,4.0,1.0571428571428572,5.608333333333334,0,15.428571428571429,0.564516129032258,19.142857142857142,0.2857142857142857,3.5
2022-12-18,5.6,3.8,3.5,47.0,5.3,7.5,4,3,1,77.0,22,10,6,12,1,1,1.2666666666666666,0.3333333333333333,0.9210526315789475,4.991666666666666,0,20.263157894736842,0.6785714285714286,12.368421052631579,0.7894736842105263,1.2666666666666666
2020-09-25,9.3,8.1,3.4,39.0,8.7,8.2,4,4,2,100.0,6,10,4,9,0,0,2.025,0.5,0.4197530864197531,6.875,0,12.345679012345679,0.8709677419354838,4.814814814814815,0.4938271604938272,2.025
2023-07-06,7.8,6.5,2.8,14.0,9.2,6.5,6,3,0,94.0,20,10,3,7,0,0,2.1666666666666665,0.0,0.43076923076923074,5.991666666666666,1,14.461538461538462,0.8333333333333334,2.1538461538461537,0.46153846153846156,2.1666666666666665
2020-07-13,5.7,8.4,3.7,0.0,6.6,7.1,8,5,5,91.0,19,10,0,7,0,0,1.6800000000000002,1.0,0.44047619047619047,4.85,0,10.833333333333332,1.4736842105263157,0.0,0.5952380952380952,1.6800000000000002
2022-02-22,7.1,6.1,4.4,34.0,7.2,7.0,9,6,3,93.0,18,10,1,2,0,0,1.0166666666666666,0.5,0.7213114754098362,5.608333333333333,1,15.245901639344263,0.8591549295774648,5.573770491803279,0.9836065573770493,1.0166666666666666
2023-12-19,6.7,1.3,4.7,14.0,6.9,6.3,6,3,8,30.0,21,6,1,12,0,1,0.43333333333333335,2.6666666666666665,3.6153846153846154,5.325,0,23.076923076923077,0.19402985074626866,10.769230769230768,2.3076923076923075,0.43333333333333335
2024-04-05,6.7,5.1,5.5,36.0,6.9,5.0,7,4,5,81.0,10,10,4,4,0,1,1.275,1.25,1.0784313725490198,5.325,0,15.882352941176471,0.7611940298507462,7.058823529411765,0.7843137254901962,1.275
2023-01-22,6.2,0.5,12.2,13.0,6.1,3.9,7,6,5,18.0,10,1,6,1,1,0,0.08333333333333333,0.8333333333333334,24.4,4.158333333333333,0,36.0,0.08064516129032258,26.0,12.0,0.08333333333333333
2021-12-12,5.6,9.0,2.4,0.0,5.8,5.1,6,3,4,100.0,7,10,6,12,1,1,3.0,1.3333333333333333,0.26666666666666666,4.125,0,11.11111111111111,1.6071428571428572,0.0,0.3333333333333333,3.0
2023-05-11,3.2,11.4,4.5,5.0,5.6,6.3,5,5,7,100.0,5,10,3,5,0,1,2.2800000000000002,1.4,0.39473684210526316,3.816666666666667,0,8.771929824561402,3.5625,0.43859649122807015,0.43859649122807015,2.2800000000000002
2023-04-25,6.7,6.8,3.4,36.0,6.1,7.1,6,4,2,92.0,25,10,1,4,0,1,1.7,0.5,0.5,5.2749999999999995,0,13.529411764705882,1.0149253731343284,5.294117647058823,0.5882352941176471,1.7
2024-01-06,7.3,2.4,3.8,49.0,6.9,8.1,9,1,1,64.0,18,10,5,1,1,0,2.4,1.0,1.5833333333333333,5.9833333333333325,1,26.666666666666668,0.3287671232876712,20.416666666666668,0.4166666666666667,2.4
2025-03-09,6.8,4.0,3.6,42.0,8.1,7.9,6,6,2,45.0,13,10,6,3,1,1,0.6666666666666666,0.3333333333333333,0.9,6.049999999999999,0,11.25,0.5882352941176471,10.5,1.5,0.6666666666666666
2022-02-28,6.1,5.0,2.8,25.0,5.9,6.4,6,5,2,77.0,22,10,0,2,0,0,1.0,0.4,0.5599999999999999,5.325,0,15.4,0.819672131147541,5.0,1.0,1.0
2023-09-22,8.1,6.1,2.8,52.0,8.7,7.7,7,1,0,93.0,2,10,4,9,0,0,6.1,0.0,0.45901639344262296,6.558333333333333,1,15.245901639344263,0.7530864197530864,8.524590163934427,0.1639344262295082,6.1
2024-08-02,7.2,0.5,2.6,29.0,8.2,7.1,4,3,4,54.0,13,7,4,8,0,0,0.16666666666666666,1.3333333333333333,5.2,5.866666666666666,1,108.0,0.06944444444444445,58.0,6.0,0.16666666666666666
2022-05-21,8.5,4.8,3.0,17.0,8.0,7.7,10,4,1,82.0,19,10,5,5,1,1,1.2,0.25,0.625,6.191666666666666,1,17.083333333333336,0.5647058823529412,3.541666666666667,0.8333333333333334,1.2
2024-11-24,4.8,9.4,5.9,28.0,5.3,4.6,7,2,4,100.0,22,10,6,11,1,1,4.7,2.0,0.6276595744680851,3.908333333333333,0,10.638297872340425,1.9583333333333335,2.978723404255319,0.2127659574468085,4.7
2020-10-22,5.1,1.5,6.5,14.0,6.4,5.0,9,7,9,30.0,17,4,3,10,0,1,0.21428571428571427,1.2857142857142858,4.333333333333333,4.241666666666666,0,20.0,0.29411764705882354,9.333333333333334,4.666666666666667,0.21428571428571427
2020-01-20,7.2,4.3,7.2,12.0,7.3,6.8,8,1,5,48.0,0,8,0,1,0,0,4.3,5.0,1.6744186046511629,5.425,1,11.162790697674419,0.5972222222222222,2.7906976744186047,0.23255813953488372,4.3
2024-01-13,8.0,4.4,4.7,36.0,6.5,6.5,5,6,4,63.0,5,10,5,1,1,0,0.7333333333333334,0.6666666666666666,1.0681818181818181,5.55,1,14.318181818181817,0.55,8.181818181818182,1.3636363636363635,0.7333333333333334
2023-01-20,5.6,6.1,3.2,20.0,6.3,7.6,4,3,3,85.0,22,10,4,1,0,0,2.033333333333333,1.0,0.5245901639344263,5.041666666666667,0,13.934426229508198,1.0892857142857142,3.278688524590164,0.49180327868852464,2.033333333333333
2025-06-20,5.1,4.8,5.3,28.0,6.9,6.0,7,2,5,75.0,18,8,4,6,0,0,2.4,2.5,1.1041666666666667,4.733333333333333,0,15.625,0.9411764705882353,5.833333333333334,0.4166666666666667,2.4
2022-10-16,7.3,4.5,1.0,63.0,6.5,8.3,10,5,4,63.0,7,10,6,10,1,1,0.9,0.8,0.2222222222222222,6.050000000000001,1,14.0,0.6164383561643836,14.0,1.1111111111111112,0.9
2023-06-20,4.2,4.1,7.8,0.0,4.0,5.8,9,2,3,56.0,23,8,1,6,0,0,2.05,1.5,1.902439024390244,3.5,0,13.658536585365855,0.976190476190476,0.0,0.48780487804878053,2.05
2022-12-24,6.5,2.8,7.9,14.0,5.9,6.0,6,6,6,57.0,18,7,5,12,1,1,0.4666666666666666,1.0,2.8214285714285716,4.716666666666666,0,20.357142857142858,0.43076923076923074,5.0,2.142857142857143,0.4666666666666666
2025-04-10,6.4,9.6,4.9,44.0,8.0,7.2,9,6,2,100.0,11,10,3,4,0,1,1.5999999999999999,0.3333333333333333,0.5104166666666667,5.766666666666667,0,10.416666666666668,1.4999999999999998,4.583333333333334,0.625,1.5999999999999999
2025-08-08,8.4,8.3,4.3,49.0,7.3,7.5,6,5,1,100.0,23,10,4,8,0,0,1.6600000000000001,0.2,0.5180722891566264,6.208333333333333,1,12.048192771084336,0.9880952380952381,5.903614457831325,0.6024096385542168,1.6600000000000001
2021-04-13,6.3,2.6,7.3,18.0,6.3,5.9,7,6,8,33.0,1,6,1,4,0,1,0.43333333333333335,1.3333333333333333,2.8076923076923075,4.775,0,12.692307692307692,0.41269841269841273,6.9230769230769225,2.3076923076923075,0.43333333333333335
2022-11-09,6.0,1.6,9.7,32.0,4.8,6.5,6,6,5,38.0,21,3,2,11,0,1,0.26666666666666666,0.8333333333333334,6.062499999999999,4.591666666666667,0,23.75,0.26666666666666666,20.0,3.75,0.26666666666666666
2022-11-18,5.8,6.7,7.2,36.0,7.3,5.8,6,5,5,75.0,5,10,4,11,0,1,1.34,1.0,1.0746268656716418,5.0249999999999995,0,11.194029850746269,1.1551724137931034,5.3731343283582085,0.7462686567164178,1.34
2024-01-01,5.4,6.4,4.7,26.0,7.4,8.3,2,4,2,90.0,12,10,0,1,0,0,1.6,0.5,0.734375,5.491666666666667,0,14.0625,1.1851851851851851,4.0625,0.625,1.6
2020-05-08,7.5,4.0,3.9,29.0,8.3,6.5,8,1,1,76.0,21,10,4,5,0,1,4.0,1.0,0.975,5.816666666666666,1,19.0,0.5333333333333333,7.25,0.25,4.0
2022-05-14,8.4,6.1,1.5,64.0,8.9,8.4,9,3,2,92.0,16,10,5,5,1,1,2.033333333333333,0.6666666666666666,0.24590163934426232,6.958333333333334,1,15.081967213114755,0.7261904761904762,10.491803278688526,0.49180327868852464,2.033333333333333
2024-06-01,5.2,5.3,6.4,17.0,5.2,6.1,8,3,5,54.0,19,8,5,6,1,0,1.7666666666666666,1.6666666666666667,1.207547169811321,4.266666666666667,0,10.18867924528302,1.0192307692307692,3.207547169811321,0.5660377358490566,1.7666666666666666
2021-05-04,5.8,9.2,4.5,16.0,7.8,5.8,9,6,3,100.0,7,10,1,5,0,1,1.5333333333333332,0.5,0.48913043478260876,4.983333333333333,0,10.869565217391305,1.586206896551724,1.7391304347826089,0.6521739130434783,1.5333333333333332
2021-05-27,4.4,9.4,5.3,4.0,5.6,5.8,3,4,5,93.0,6,10,3,5,0,1,2.35,1.25,0.5638297872340425,3.9833333333333334,0,9.893617021276595,2.1363636363636362,0.425531914893617,0.425531914893617,2.35
2022-10-20,6.8,4.5,4.1,24.0,5.8,7.2,8,2,2,69.0,19,10,3,10,0,1,2.25,1.0,0.911111111111111,5.325,0,15.333333333333334,0.8285714285714285,5.333333333333333,0.4444444444444444,2.25
2023-05-29,6.9,2.6,4.9,18.0,5.5,5.9,2,4,5,55.0,6,9,0,5,0,1,0.65,1.25,1.8846153846153846,4.7250000000000005,0,21.153846153846153,0.37681159420289856,6.9230769230769225,1.5384615384615383,0.65
2025-01-31,4.8,1.8,6.6,14.0,6.9,4.5,7,2,7,31.0,14,6,4,1,0,0,0.9,3.5,3.6666666666666665,4.166666666666666,0,17.22222222222222,0.375,7.777777777777778,1.1111111111111112,0.9
2024-04-04,6.8,7.5,3.6,37.0,4.6,7.4,6,6,5,81.0,7,10,3,4,0,1,1.25,0.8333333333333334,0.48000000000000004,5.008333333333333,0,10.8,1.1029411764705883,4.933333333333334,0.8,1.25
2023-06-02,6.6,3.9,3.3,24.0,8.0,7.9,3,6,4,79.0,13,10,4,6,0,0,0.65,0.6666666666666666,0.8461538461538461,5.825,0,20.256410256410255,0.5909090909090909,6.153846153846154,1.5384615384615385,0.65
2021-03-25,5.3,6.4,2.8,12.0,6.9,6.2,3,2,7,80.0,6,10,3,3,0,1,3.2,3.5,0.43749999999999994,4.699999999999999,0,12.5,1.207547169811321,1.875,0.3125,3.2
2022-10-10,5.7,4.4,8.5,16.0,4.7,7.2,3,7,5,63.0,2,10,0,10,0,1,0.6285714285714287,0.7142857142857143,1.9318181818181817,4.533333333333334,0,14.318181818181817,0.7719298245614036,3.6363636363636362,1.5909090909090908,0.6285714285714287
2025-01-13,5.6,5.4,7.2,27.0,7.1,6.9,4,7,1,84.0,1,10,0,1,0,0,0.7714285714285715,0.14285714285714285,1.3333333333333333,5.125,0,15.555555555555555,0.9642857142857144,5.0,1.2962962962962963,0.7714285714285715
2022-07-14,5.2,2.9,12.7,24.0,5.6,4.7,5,3,6,40.0,2,5,3,7,0,0,0.9666666666666667,2.0,4.379310344827586,4.075,0,13.793103448275863,0.5576923076923077,8.275862068965518,1.0344827586206897,0.9666666666666667
2025-11-11,4.8,3.3,3.6,0.0,7.7,6.0,9,5,3,58.0,16,10,1,11,0,1,0.6599999999999999,0.6,1.090909090909091,4.625,0,17.575757575757578,0.6875,0.0,1.5151515151515151,0.6599999999999999
2022-12-02,4.8,10.6,5.8,0.0,5.1,6.1,8,6,6,96.0,3,10,4,12,0,1,1.7666666666666666,1.0,0.5471698113207547,3.9999999999999996,0,9.056603773584905,2.2083333333333335,0.0,0.5660377358490566,1.7666666666666666
2020-12-19,6.7,3.7,2.4,0.0,7.3,7.0,5,3,5,56.0,2,10,5,12,1,1,1.2333333333333334,1.6666666666666667,0.6486486486486486,5.25,0,15.135135135135135,0.5522388059701493,0.0,0.8108108108108107,1.2333333333333334
2025-04-13,9.3,6.9,6.2,39.0,7.3,7.6,4,1,5,81.0,2,10,6,4,1,1,6.9,5.0,0.8985507246376812,6.375000000000001,0,11.739130434782608,0.7419354838709677,5.652173913043478,0.14492753623188406,6.9
2025-11-17,7.8,6.3,4.1,27.0,8.5,8.5,4,5,3,87.0,15,10,0,11,0,1,1.26,0.6,0.6507936507936507,6.425,1,13.80952380952381,0.8076923076923077,4.285714285714286,0.7936507936507937,1.26
2022-02-12,5.0,10.2,3.5,13.0,6.6,6.6,4,5,2,100.0,15,10,5,2,1,0,2.04,0.4,0.3431372549019608,4.658333333333333,0,9.803921568627452,2.04,1.2745098039215688,0.4901960784313726,2.04
2025-06-26,7.5,5.5,4.9,27.0,4.8,8.3,7,3,2,81.0,18,10,3,6,0,0,1.8333333333333333,0.6666666666666666,0.890909090909091,5.375,1,14.727272727272727,0.7333333333333333,4.909090909090909,0.5454545454545454,1.8333333333333333
2024-01-15,6.5,2.2,4.2,36.0,6.1,5.9,8,2,3,46.0,8,9,0,1,0,0,1.1,1.5,1.909090909090909,4.925,0,20.909090909090907,0.3384615384615385,16.363636363636363,0.9090909090909091,1.1
2022-11-26,5.7,6.0,4.7,1.0,5.3,7.5,8,1,6,96.0,16,10,5,11,1,1,6.0,6.0,0.7833333333333333,4.633333333333334,0,16.0,1.0526315789473684,0.16666666666666666,0.16666666666666666,6.0
2023-06-05,8.0,2.9,4.2,29.0,7.6,5.6,9,4,3,54.0,19,10,0,6,0,0,0.725,0.75,1.4482758620689655,5.541666666666666,1,18.620689655172413,0.3625,10.0,1.3793103448275863,0.725
2025-08-01,7.2,6.4,5.3,39.0,8.5,7.6,9,5,3,86.0,10,10,4,8,0,0,1.28,0.6,0.8281249999999999,6.1499999999999995,1,13.4375,0.888888888888889,6.09375,0.78125,1.28
2021-09-22,6.3,6.7,6.1,40.0,6.2,6.9,7,2,4,80.0,5,10,2,9,0,0,3.35,2.0,0.9104477611940298,5.183333333333333,0,11.940298507462686,1.0634920634920635,5.970149253731343,0.29850746268656714,3.35
2022-02-23,7.4,6.0,4.2,36.0,7.1,8.0,9,5,5,68.0,25,10,2,2,0,0,1.2,1.0,0.7000000000000001,5.925,1,11.333333333333334,0.8108108108108107,6.0,0.8333333333333334,1.2
2020-07-19,6.9,6.7,5.3,10.0,7.1,5.6,8,3,5,76.0,17,10,6,7,1,0,2.2333333333333334,1.6666666666666667,0.7910447761194029,4.983333333333333,0,11.343283582089551,0.9710144927536232,1.4925373134328357,0.44776119402985076,2.2333333333333334
2021-06-15,7.2,2.9,4.0,30.0,6.6,7.3,8,5,3,53.0,13,10,1,6,0,0,0.58,0.6,1.3793103448275863,5.525,1,18.27586206896552,0.40277777777777773,10.344827586206897,1.7241379310344829,0.58
2023-10-24,5.7,4.5,4.6,37.0,6.5,5.3,8,1,4,69.0,22,9,1,10,0,1,4.5,4.0,1.0222222222222221,4.683333333333334,0,15.333333333333334,0.7894736842105263,8.222222222222221,0.2222222222222222,4.5
2025-03-14,5.7,7.3,4.5,12.0,7.1,6.6,5,3,3,85.0,21,10,4,3,0,1,2.433333333333333,1.0,0.6164383561643836,4.949999999999999,0,11.643835616438356,1.280701754385965,1.6438356164383563,0.4109589041095891,2.433333333333333
2023-07-09,7.0,3.7,2.9,65.0,9.0,6.1,4,5,1,72.0,6,10,6,7,1,0,0.74,0.2,0.7837837837837838,6.066666666666667,1,19.45945945945946,0.5285714285714286,17.56756756756757,1.3513513513513513,0.74
2024-02-10,7.0,4.8,6.4,59.0,6.3,8.5,9,6,1,82.0,8,10,5,2,1,0,0.7999999999999999,0.16666666666666666,1.3333333333333335,5.941666666666666,1,17.083333333333336,0.6857142857142857,12.291666666666668,1.25,0.7999999999999999
2021-08-04,4.0,9.0,3.7,13.0,4.9,5.0,8,7,3,90.0,22,10,2,8,0,0,1.2857142857142858,0.42857142857142855,0.41111111111111115,3.5833333333333335,0,10.0,2.25,1.4444444444444444,0.7777777777777778,1.2857142857142858
2021-10-23,6.3,2.7,5.0,20.0,6.1,6.8,8,2,7,28.0,25,9,5,10,1,1,1.35,3.5,1.8518518518518516,5.325,0,10.37037037037037,0.4285714285714286,7.4074074074074066,0.7407407407407407,1.35
2025-09-10,6.0,6.7,3.0,35.0,4.4,7.7,7,1,2,90.0,14,10,2,9,0,0,6.7,2.0,0.44776119402985076,4.816666666666667,0,13.432835820895521,1.1166666666666667,5.223880597014925,0.14925373134328357,6.7
