date,sleep_hours,study_hours,screen_time,exercise_minutes,mood_score,energy_level,task_difficulty,study_sessions,distractions,goal_completion,subject,productivity_rating
2020-04-20,5.6,4.5,8.6,28.0,5.5,5.0,6,6,8,70.0,English,5
2023-03-27,6.7,8.8,5.5,40.0,6.0,7.3,4,3,1,100.0,Project Work,10
2020-10-17,7.4,8.7,4.9,39.0,7.6,7.3,7,3,3,100.0,Chemistry,10
2021-12-10,8.9,6.2,5.4,15.0,7.2,6.7,7,2,5,70.0,Mathematics,10
2022-03-10,6.8,7.4,6.3,43.0,7.2,6.7,3,3,2,99.0,Geography,10
2025-03-09,8.2,6.2,9.2,21.0,6.4,7.5,6,6,4,79.0,Reasoning,10
2021-05-28,6.8,5.5,4.9,20.0,6.3,6.9,7,1,5,72.0,Mathematics,10
2022-11-23,6.8,4.7,4.0,60.0,7.6,6.2,8,6,4,60.0,Database Systems,10
2022-11-24,7.7,11.5,2.9,33.0,7.6,6.4,9,2,1,100.0,Chemistry,10
2022-06-04,7.1,1.7,11.3,26.0,5.2,6.1,7,5,9,15.0,Political Science,3
2021-06-30,8.0,6.3,5.9,29.0,8.9,8.5,6,2,2,76.0,Economics,10
2020-12-29,7.0,9.4,1.8,36.0,9.0,6.6,8,1,0,96.0,Machine Learning,10
2024-10-26,8.1,3.7,3.9,28.0,8.4,7.2,7,5,3,53.0,Programming,10
2021-10-01,6.5,8.8,3.7,23.0,6.9,5.0,6,5,4,94.0,Research,10
2023-12-17,7.8,6.5,15.736426623512118,45.0,7.5,6.3,4,3,5,85.0,Project Work,10
2020-12-24,6.4,5.2,4.8,10.0,6.1,7.1,6,3,4,66.0,Business Studies,10
2025-09-09,7.7,4.2,2.7,55.0,9.0,7.3,4,4,1,80.0,Geography,10
2023-06-09,,6.1,0.9,69.0,6.3,9.9,8,3,0,90.0,Reasoning,10
2022-05-07,6.5,5.0,5.2,28.0,7.3,6.8,10,5,1,82.0,Mathematics,10
2020-09-15,9.5,7.0,1.6,32.0,7.8,9.8,7,4,1,99.0,Quantitative Aptitude,10
2020-05-18,6.2,0.5,11.5,9.0,,7.1,9,2,5,35.0,Accountancy,2
2021-07-11,7.2,2.4,12.0,17.0,7.3,5.5,8,2,8,41.0,Mathematics,6
2021-11-17,7.6,1.3,8.3,7.0,7.0,4.6,4,2,6,39.0,Exam Revision,4
2025-03-12,7.8,4.6,6.6,36.0,7.0,7.6,5,4,4,84.0,Accountancy,10
2025-08-02,6.1,2.7,3.4,43.0,5.4,5.9,4,6,1,45.0,History,8
2024-08-25,6.6,5.7,2.7,40.0,9.5,6.9,7,2,2,84.0,Machine Learning,10
2020-11-21,7.6,3.2,10.9,54.0,7.4,6.9,4,3,4,47.0,Project Work,9
2024-01-29,7.3,2.0,5.6,36.0,7.4,6.1,3,3,7,45.0,English,8
2022-09-02,7.2,5.2,2.0,17.0,5.7,6.4,6,7,5,79.0,Accountancy,10
2025-04-06,4.8,8.9,4.3,22.0,5.9,6.3,7,7,4,83.0,Mathematics,10
2020-07-20,6.1,3.8,4.6,14.0,4.8,5.3,3,2,6,45.0,History,8
2021-04-05,6.9,9.0,2.7,31.0,7.4,7.4,5,1,1,100.0,Database Systems,10
2021-12-21,7.6,6.1,4.4,44.0,5.3,6.9,6,5,4,61.0,History,10
2023-03-24,4.4,9.6,5.1,14.0,7.2,6.4,9,4,2,100.0,Accountancy,10
2022-08-10,7.3,2.8,10.7,27.0,6.5,5.9,10,2,9,32.0,Engineering Mathematics,5
2025-01-16,7.1,2.6,8.8,7.0,7.4,7.3,6,7,5,53.0,Computer Networks,9
2023-02-17,7.1,6.2,3.1,50.0,6.9,7.3,9,7,4,81.0,Computer Science,10
2024-07-31,5.8,6.0,6.7,34.0,6.8,8.0,2,7,1,80.0,Current Affairs,10
2022-12-09,8.1,8.2,2.8,74.0,7.4,,9,4,2,100.0,Machine Learning,10
2024-04-21,6.5,4.5,6.9,36.0,8.0,7.8,10,6,2,63.0,Data Structures,10
2024-01-13,,2.8,8.0,27.0,5.4,6.6,9,5,3,47.0,Operating Systems,8
2021-07-19,5.7,7.6,3.7,16.0,6.5,6.5,4,3,5,88.0,English,10
2023-11-04,6.4,3.2,10.2,6.0,5.0,4.6,5,1,10,50.0,Current Affairs,6
2022-01-30,6.8,7.9,2.5,33.0,8.8,7.0,7,2,1,100.0,Database Systems,10
2025-05-29,7.5,11.6,3.3,68.0,6.0,9.6,4,1,0,100.0,History,10
2025-10-05,7.4,5.8,4.9,64.0,7.4,6.5,7,2,4,82.0,Programming,10
2025-01-02,6.6,5.9,2.9,36.0,7.1,7.6,5,4,1,88.0,Current Affairs,10
2021-07-18,7.2,6.7,1.9,60.0,7.4,6.3,5,4,0,88.0,Current Affairs,10
2022-08-25,,2.4,5.7,20.0,8.4,8.0,7,2,5,55.0,Accountancy,9
2020-01-09,7.7,4.4,2.8,34.0,8.5,7.8,5,3,5,74.0,Chemistry,10
2025-10-02,3.9,9.5,3.8,5.0,5.5,4.4,6,3,4,100.0,Database Systems,10
2025-09-12,7.2,5.7,3.0,41.0,8.5,6.5,8,1,1,81.0,Data Structures,10
2022-07-20,6.6,0.5,5.3,12.0,,5.8,10,7,6,35.0,Physics,6
2022-02-20,6.0,6.4,3.1,12.0,5.7,5.0,7,3,2,74.0,Project Work,10
2021-09-29,7.5,6.3,1.8,41.0,8.7,9.8,5,4,1,85.0,History,10
2025-10-27,8.2,8.8,1.8,35.0,7.8,7.0,9,2,3,100.0,Database Systems,10
2023-10-07,6.2,3.3,6.0,32.0,6.6,6.9,7,2,2,56.0,Project Work,9
2025-06-04,7.8,5.7,3.0,15.0,7.0,7.1,4,7,1,84.0,Business Studies,10
2022-04-15,5.9,9.6,6.6,7.0,7.2,6.4,6,2,4,100.0,Electronics,10
2021-02-23,5.4,5.6,4.7,25.0,7.0,5.9,6,5,2,87.0,Engineering Mathematics,10
2025-11-04,5.2,9.4,5.2,14.0,6.0,4.2,2,3,7,96.0,Current Affairs,10
2020-07-12,6.8,4.6,6.8,26.0,5.2,7.2,7,1,5,56.0,Computer Science,9
2020-09-17,3.7,3.7,5.6,7.0,3.5,5.2,6,4,5,56.0,Quantitative Aptitude,6
2020-09-25,6.0,3.6,5.2,15.0,8.4,5.4,6,5,2,65.0,English,10
2022-03-04,6.8,10.2,2.5,40.0,6.6,7.2,7,4,4,100.0,Mathematics,10
2025-04-06,7.0,7.0,4.8,71.0,9.4,5.2,7,4,0,91.0,Programming,10
2021-02-12,3.9,3.1,5.4,7.0,5.3,5.2,5,1,4,43.0,Exam Revision,6
2021-09-08,7.4,3.6,6.5,16.0,5.9,8.9,7,6,10,43.0,Computer Networks,7
2025-05-06,6.4,9.0,3.6,20.0,5.7,5.6,5,7,4,89.0,English,10
2021-10-27,6.9,7.5,5.3,21.0,5.2,6.1,5,6,6,69.0,Quantitative Aptitude,10
2025-08-16,7.2,6.4,2.6,61.0,9.5,8.2,6,7,2,94.0,Accountancy,10
2024-09-08,8.2,3.5,2.4,72.0,8.9,7.7,8,6,3,78.0,Physics,10
2021-01-09,7.7,2.8,6.5,66.0,9.9,7.5,4,3,2,56.0,Economics,10
2023-11-13,8.0,5.6,5.5,38.0,7.6,6.3,4,6,4,81.0,Geography,10
2022-05-20,7.3,10.5,4.2,31.0,8.0,6.7,6,1,5,100.0,Computer Networks,10
2022-12-20,6.4,10.0,4.7,0.0,6.2,6.5,9,4,4,100.0,Machine Learning,10
2022-05-24,4.1,6.4,5.4,0.0,5.4,5.5,9,2,7,57.0,Computer Networks,9
2020-12-04,6.2,5.2,8.2,40.0,6.4,4.3,8,7,5,67.0,Machine Learning,8
2020-02-24,7.4,9.5,0.5,31.0,7.8,7.5,4,7,0,100.0,Reasoning,10
2022-01-13,5.8,5.5,7.9,6.0,5.1,5.8,10,5,5,60.0,Operating Systems,9
2022-04-21,4.9,4.8,5.5,9.0,6.1,4.5,10,6,4,61.0,Machine Learning,9
2022-12-10,9.0,6.7,5.4,58.0,8.7,9.2,6,2,2,89.0,Computer Science,10
2021-12-30,5.9,8.6,2.6,36.0,5.1,6.4,6,4,3,100.0,Operating Systems,10
2023-07-11,6.5,6.5,4.8,34.0,8.3,5.0,7,1,1,89.0,Computer Science,10
2024-11-16,6.2,5.8,3.8,8.0,4.9,6.8,3,5,3,76.0,Political Science,10
2020-02-21,7.1,5.3,6.3,,8.6,7.1,10,1,1,70.0,Research,10
2021-04-12,5.5,3.2,7.8,27.0,4.1,6.8,7,2,9,42.0,Electronics,4
2020-08-01,7.3,3.9,7.0,5.0,6.0,8.0,9,2,3,53.0,Quantitative Aptitude,9
2020-06-27,5.8,4.8,8.6,47.0,7.4,6.4,8,2,2,84.0,Exam Revision,10
2024-01-13,8.6,6.0,5.6,62.0,9.0,9.6,7,5,2,96.0,Computer Science,10
2023-06-27,4.8,6.8,4.4,18.0,7.2,4.7,9,2,2,80.0,Operating Systems,10
2023-10-25,6.7,6.7,5.0,19.0,7.1,4.7,2,7,2,78.0,English,10
2023-12-29,6.4,7.0,6.4,,7.6,6.6,8,6,3,92.0,Biology,10
2022-12-27,7.6,2.3,5.9,42.0,6.3,7.4,6,7,4,49.0,Computer Networks,9
2022-09-03,,3.9,2.6,23.0,6.9,7.3,9,1,4,75.0,Operating Systems,10
2023-06-03,5.9,2.3,4.9,33.0,6.4,5.0,4,5,3,49.0,Reasoning,7
2020-06-28,7.1,3.9,3.9,15.0,6.1,4.4,3,5,5,62.0,History,9
2024-09-17,5.7,3.4,4.6,46.0,6.2,5.9,6,6,5,61.0,Computer Networks,7
2022-02-19,6.2,6.6,6.6,25.0,6.1,5.6,9,7,2,87.0,Machine Learning,10
2025-02-07,7.1,3.9,4.0,46.0,9.3,6.1,8,1,5,71.0,Machine Learning,10
2020-04-12,4.3,4.0,6.6,2.0,6.8,5.0,8,4,4,56.0,Project Work,9
2020-11-18,8.1,10.4,1.0,23.0,8.8,7.9,7,4,2,100.0,Business Studies,10
2023-01-16,7.9,5.3,5.7,29.0,5.2,6.1,8,4,4,72.0,Electronics,10
2024-06-23,7.5,4.4,6.7,4.0,7.0,5.4,9,1,2,66.0,Chemistry,8
2025-11-19,4.3,8.6,5.2,0.0,7.9,4.4,9,2,3,100.0,Mathematics,10
2021-04-07,7.2,6.7,5.3,36.0,9.8,8.2,7,5,4,99.0,Computer Science,10
2022-04-28,3.4,8.1,2.6,0.0,6.0,3.0,7,6,3,97.0,Project Work,10
2020-11-01,7.5,5.8,2.8,53.0,8.1,8.8,6,3,3,82.0,Research,10
2021-11-08,7.3,6.3,4.3,22.0,6.3,6.5,5,6,5,74.0,Database Systems,10
2020-10-23,5.3,6.3,5.3,9.0,5.1,4.4,9,3,2,86.0,Data Structures,10
2022-03-06,7.3,10.8,4.2,33.0,7.3,5.7,5,3,4,100.0,History,10
2025-05-30,5.0,6.5,4.4,0.0,6.6,5.1,5,4,5,75.0,Exam Revision,10
2020-08-30,6.7,7.7,6.2,62.0,7.2,9.5,5,2,3,93.0,Computer Science,10
2022-03-14,6.8,2.6,8.9,27.0,6.7,6.4,5,1,8,42.0,Reasoning,7
2023-07-19,5.1,7.3,9.2,10.0,,6.1,4,1,4,88.0,Geography,10
2020-05-09,8.5,2.2,13.2,33.0,7.3,8.2,10,3,5,50.0,Machine Learning,8
2023-04-09,7.1,6.0,4.7,12.0,8.3,5.6,8,7,3,75.0,Engineering Mathematics,10
2022-03-06,7.7,6.8,5.0,68.0,9.9,4.7,6,4,1,100.0,Data Structures,10
2024-06-29,5.1,5.7,9.7,9.0,6.4,5.2,6,4,5,60.0,Computer Science,8
2020-04-24,5.1,4.9,6.6,7.0,6.1,7.2,2,4,5,61.0,English,10
2023-02-06,8.9,8.1,4.1,27.0,7.8,6.4,4,5,3,95.0,Current Affairs,10
2025-07-19,6.9,6.4,4.6,23.0,6.4,6.9,9,3,2,96.0,Database Systems,10
2021-07-13,7.7,6.6,1.7,46.0,7.4,6.9,6,3,3,86.0,Biology,10
2021-10-04,7.0,4.6,8.4,27.0,6.9,7.1,5,1,5,58.0,Political Science,10
2020-06-05,6.6,4.7,12.119987458738525,0.0,6.7,8.7,3,1,1,84.0,Business Studies,10
2024-11-10,7.2,5.9,5.6,94.0,7.2,9.4,5,1,2,89.0,English,10
2021-02-22,6.6,1.1,7.4,17.0,6.2,5.4,7,2,8,27.0,Reasoning,4
2021-07-27,6.2,2.9,6.3,21.0,6.5,7.1,4,3,8,57.0,Political Science,9
2025-07-06,4.7,4.2,5.0,18.0,5.8,4.0,4,3,3,55.0,Project Work,7
2025-08-27,8.1,5.7,3.0,19.0,7.5,8.9,6,7,3,77.0,Geography,10
2022-12-06,6.5,8.3,4.1,0.0,6.8,8.9,6,2,4,100.0,Exam Revision,10
2020-12-19,6.2,4.4,1.7,21.0,7.3,8.1,10,5,1,73.0,Operating Systems,10
2023-01-03,8.0,7.5,3.0,21.0,8.2,7.4,6,1,2,93.0,Accountancy,10
2025-12-03,6.0,5.2,6.0,16.0,5.9,5.4,9,1,2,75.0,Research,10
2021-03-30,8.1,6.5,3.9,49.0,8.1,7.6,5,5,3,89.0,Database Systems,10
2024-12-11,6.6,5.1,6.6,38.0,8.2,5.6,6,7,3,81.0,Programming,10
2025-05-24,7.6,6.6,3.1,47.0,8.0,7.4,4,4,3,84.0,Business Studies,10
2024-08-18,6.5,3.6,2.9,45.0,7.9,8.1,8,2,1,67.0,Chemistry,10
2022-01-23,8.3,7.0,2.8,62.0,6.1,,8,4,2,90.0,Computer Science,10
2020-11-29,5.6,2.8,8.1,19.0,5.4,5.9,5,5,8,37.0,Quantitative Aptitude,7
2025-08-06,5.3,2.9,10.5,21.0,5.7,4.0,7,3,10,45.0,Project Work,4
2022-10-14,7.6,4.8,5.5,,,6.0,6,6,5,57.0,Mathematics,10
2025-09-08,7.0,4.2,4.4,17.0,7.9,7.2,9,4,1,85.0,Accountancy,10
2024-03-15,6.1,4.2,12.2,29.0,6.0,5.4,9,5,5,72.0,Chemistry,7
2025-09-08,7.2,8.7,3.3,22.0,7.0,6.5,6,1,5,92.0,English,10
2021-07-07,5.4,6.6,4.7,0.0,6.9,6.5,7,4,3,91.0,Chemistry,10
2024-09-02,5.0,7.6,4.4,0.0,6.4,5.3,9,5,4,100.0,Chemistry,10
2020-05-14,8.3,5.3,3.4,40.0,7.7,7.9,9,1,1,79.0,Database Systems,10
2024-12-28,7.7,3.4,8.1,7.0,5.0,5.2,7,7,10,35.0,Quantitative Aptitude,7
2020-12-30,8.0,4.1,8.9,1.0,6.2,6.8,7,2,8,50.0,Accountancy,6
2020-07-01,8.7,3.5,5.2,47.0,7.9,8.0,6,6,3,48.0,Computer Networks,10
2025-12-21,4.0,4.9,5.0,0.0,4.0,5.2,8,4,7,51.0,Operating Systems,6
2024-07-15,7.4,6.5,4.6,51.0,8.8,7.7,3,6,1,84.0,Geography,10
2021-11-16,7.2,8.7,1.6,62.0,7.7,7.6,5,3,1,100.0,Biology,10
2025-08-23,6.6,7.2,6.3,12.0,7.3,8.2,3,7,2,80.0,Business Studies,10
2024-01-04,8.5,4.1,5.8,14.0,6.9,5.8,5,2,4,61.0,Chemistry,9
2021-07-08,7.6,3.1,4.0,0.0,7.5,6.8,7,2,4,52.0,Biology,9
2023-07-20,8.1,5.4,1.8,48.0,8.7,8.8,9,5,3,72.0,Machine Learning,10
2025-09-08,6.5,0.5,5.4,26.0,5.2,7.4,5,6,10,21.0,Economics,5
2021-11-01,6.7,4.3,0.5,16.0,6.7,7.0,8,2,2,63.0,Computer Science,10
2020-02-07,8.8,7.3,4.5,53.0,8.7,8.3,6,2,4,79.0,Mathematics,10
2024-05-13,6.1,8.6,3.8,35.0,5.6,7.1,7,4,4,91.0,Computer Networks,10
2021-09-30,8.0,3.4,9.4,9.0,7.2,8.2,6,4,9,51.0,Political Science,8
2025-05-31,5.3,6.7,3.0,8.0,4.0,6.0,7,1,5,71.0,Database Systems,9
2025-06-01,6.9,6.9,2.4,65.0,8.5,8.3,6,4,3,91.0,Quantitative Aptitude,10
2023-09-12,7.1,1.9,9.2,11.0,6.1,5.8,5,6,8,36.0,Political Science,4
2021-10-18,6.8,11.6,4.7,26.0,8.9,5.5,5,4,2,100.0,Chemistry,10
2021-04-27,4.6,7.3,7.8,39.0,6.8,6.3,7,2,4,89.0,Computer Networks,10
2021-01-20,7.5,7.1,2.5,27.0,7.8,7.7,8,1,3,88.0,Electronics,10
2021-03-23,6.2,8.6,2.8,39.0,7.2,,6,7,0,100.0,Engineering Mathematics,10
2025-11-13,8.5,4.1,1.2,60.0,7.0,10.0,9,3,1,80.0,Engineering Mathematics,10
2021-01-28,7.1,6.5,4.0,24.0,7.5,6.0,7,5,2,91.0,Reasoning,10
2023-08-05,6.6,2.2,3.3,64.0,7.7,8.6,5,6,4,53.0,Current Affairs,10
2024-09-04,7.4,4.7,4.8,19.0,7.5,6.8,9,4,2,71.0,Research,10
2023-07-19,7.8,2.7,2.5,0.0,8.5,,6,2,3,56.0,Operating Systems,10
2020-06-23,7.1,1.7,9.4,29.0,5.2,8.3,6,1,8,49.0,Operating Systems,6
2025-01-22,7.6,2.8,4.8,14.0,6.7,8.5,4,4,5,52.0,History,10
2021-08-05,3.5,9.1,3.7,14.0,5.8,6.6,7,2,4,100.0,Exam Revision,10
2025-07-18,6.0,7.1,5.7,25.0,7.0,5.8,5,2,2,85.0,Chemistry,10
2020-05-31,6.0,6.2,4.4,72.0,8.2,9.0,6,6,3,96.0,English,10
2024-03-28,7.0,8.1,6.2,34.0,7.5,7.4,6,5,4,100.0,Exam Revision,10
2024-06-04,7.2,7.9,2.2,65.0,6.4,9.1,7,5,2,97.0,Computer Science,10
2022-08-27,5.4,0.5,11.1,23.0,3.2,4.1,6,6,6,30.0,Programming,4
2025-11-01,6.9,3.2,2.5,52.0,8.4,7.3,3,3,5,59.0,Current Affairs,9
2021-04-06,8.0,7.8,1.5,28.0,8.0,6.8,4,1,3,74.0,History,10
2024-12-19,5.3,6.6,7.1,11.0,6.5,7.7,5,4,5,85.0,Programming,10
2023-12-30,7.6,9.5,5.1,8.0,7.8,8.0,6,1,2,100.0,Chemistry,10
2023-09-25,7.6,8.4,3.3,56.0,7.7,7.9,5,5,4,100.0,Project Work,10
2022-07-15,5.8,5.1,5.4,27.0,7.3,6.7,6,7,3,60.0,Economics,10
2020-07-14,7.4,5.4,3.9,26.0,7.1,6.3,6,7,1,90.0,Accountancy,10
2024-04-29,6.3,5.7,3.7,51.0,7.5,8.7,5,6,5,80.0,Current Affairs,10
2022-07-12,6.7,9.9,4.3,0.0,5.3,6.4,6,6,5,100.0,English,10
2021-06-11,,7.1,5.4,43.0,7.8,5.3,6,7,1,90.0,Chemistry,10
2020-06-13,6.6,1.5,8.8,22.0,5.4,5.7,9,7,9,39.0,Engineering Mathematics,4
2025-10-18,7.5,5.5,5.3,27.0,6.0,6.4,8,2,5,71.0,Physics,10
2021-08-12,5.5,1.6,7.8,17.0,7.8,5.4,10,5,9,32.0,Machine Learning,5
2025-06-09,6.3,7.7,5.0,20.0,5.4,7.2,7,4,4,69.0,Operating Systems,10
2021-02-25,5.5,5.4,4.8,8.0,5.8,4.4,7,6,5,59.0,Computer Networks,7
2022-11-05,5.6,2.5,9.6,,4.7,5.3,7,2,10,33.0,Project Work,3
2024-04-19,6.0,8.9,3.1,29.0,6.4,5.3,5,3,4,100.0,History,10
2022-08-07,5.9,4.9,1.9,40.0,6.1,8.1,4,7,4,71.0,Business Studies,10
2024-07-07,7.3,6.3,3.1,64.0,8.6,8.0,9,4,1,89.0,Electronics,10
2022-02-27,7.0,5.1,2.2,76.0,8.0,8.4,8,7,2,68.0,Engineering Mathematics,10
2024-12-27,6.5,6.3,2.8,29.0,8.2,7.7,4,3,2,96.0,Exam Revision,10
2023-12-10,6.2,8.8,5.9,24.0,7.1,8.0,7,2,2,100.0,Mathematics,10
2020-02-26,7.0,2.3,7.3,12.0,4.4,5.6,9,4,6,52.0,Machine Learning,6
2022-01-14,5.9,4.7,4.7,23.0,5.8,6.2,5,5,1,81.0,Geography,10
2020-10-06,7.5,4.7,5.4,18.0,7.2,6.2,7,4,1,61.0,Business Studies,10
2025-11-15,7.8,3.2,11.8,35.0,8.8,6.4,9,7,6,53.0,Computer Science,9
2025-10-25,6.7,3.5,9.6,32.0,7.1,7.4,7,6,3,59.0,Reasoning,10
2022-09-30,6.8,4.4,5.2,33.0,7.8,8.4,8,6,5,56.0,Exam Revision,10
2022-06-16,8.9,4.5,5.8,48.0,7.5,7.8,7,6,1,78.0,Research,10
2022-06-04,7.1,5.3,3.6,33.0,7.3,5.7,8,6,4,68.0,Economics,10
2024-09-27,6.5,7.0,6.4,0.0,4.6,7.7,4,1,5,82.0,Biology,10
2025-05-23,7.7,6.0,4.1,13.0,6.2,6.9,9,3,3,80.0,Mathematics,10
2021-07-21,5.9,0.5,5.8,8.0,7.0,4.7,6,2,9,22.0,Economics,3
2020-03-27,6.1,6.0,4.5,20.0,7.6,6.3,9,3,2,91.0,Physics,10
2020-12-15,5.7,10.3,2.6,15.0,8.0,6.9,10,2,2,100.0,Engineering Mathematics,10
2023-10-19,4.2,6.4,5.5,22.0,6.4,5.4,6,2,7,67.0,Political Science,9
2022-03-31,8.1,4.7,6.3,,7.6,7.4,7,4,5,57.0,Data Structures,10
2025-12-23,7.7,7.4,3.1,66.0,8.5,8.7,4,4,3,96.0,History,10
2025-07-03,9.0,5.7,1.8,28.0,6.6,7.9,7,1,3,77.0,Business Studies,10
2024-02-18,6.4,1.9,13.6,29.0,5.3,5.2,10,4,8,36.0,Operating Systems,3
2024-01-17,8.0,6.3,4.0,23.0,7.7,6.1,9,5,0,98.0,Computer Science,10
2024-07-12,7.7,4.1,2.8,43.0,6.8,6.8,4,4,5,47.0,Biology,10
2025-10-19,5.7,3.8,11.0,22.0,5.8,4.9,5,2,5,51.0,Business Studies,8
2020-07-17,6.3,5.1,1.9,56.0,7.4,6.5,7,2,4,70.0,Economics,10
2023-09-08,4.9,8.9,3.6,13.0,5.7,5.8,6,4,4,100.0,Accountancy,10
2024-05-31,5.1,3.5,8.1,14.0,6.2,5.0,10,6,5,66.0,Research,7
2025-09-30,6.8,6.5,4.6,62.0,7.2,5.4,5,7,2,82.0,English,10
2022-09-14,4.5,4.8,7.0,17.0,4.4,5.8,8,7,7,61.0,Operating Systems,7
2024-07-10,8.6,5.5,4.2,27.0,7.9,8.8,5,3,5,62.0,Programming,10
2020-03-23,5.5,3.4,5.6,20.0,6.5,,10,5,9,43.0,Mathematics,6
2024-01-22,7.9,4.3,6.5,44.0,8.0,8.5,10,4,2,81.0,Machine Learning,10
2023-06-21,7.0,5.8,6.5,20.0,4.8,6.7,7,5,4,74.0,Programming,10
2020-01-16,8.7,5.6,0.5,56.0,8.2,9.6,5,4,3,69.0,Chemistry,10
2020-06-19,6.8,8.6,4.4,31.0,7.8,8.4,3,1,4,99.0,History,10
2023-02-25,5.3,5.9,3.7,28.0,7.3,9.4,8,7,2,81.0,Physics,10
2024-05-11,7.3,7.6,3.4,14.0,7.6,6.8,9,1,3,79.0,Physics,10
2020-04-01,,3.9,3.8,32.0,6.8,3.9,7,5,5,62.0,Chemistry,8
2023-01-20,6.6,3.8,2.8,51.0,5.7,5.4,8,5,1,66.0,Computer Networks,10
2024-04-22,6.5,10.0,7.3,25.0,4.4,8.5,7,4,5,99.0,Exam Revision,10
2024-07-13,9.2,4.4,7.2,35.0,,8.2,7,2,2,76.0,Economics,10
2023-11-17,7.3,5.9,5.2,16.0,6.8,8.4,9,1,4,75.0,Programming,10
2025-07-18,5.1,2.0,6.9,,5.6,6.2,6,4,10,41.0,Biology,5
2022-03-11,6.7,6.2,4.1,7.0,7.0,7.0,7,7,3,88.0,Reasoning,10
2023-10-19,6.7,2.9,7.3,21.0,6.8,5.6,8,7,9,42.0,Machine Learning,5
2024-04-03,9.2,9.6,1.7,44.0,8.0,9.5,6,3,0,100.0,Engineering Mathematics,10
2025-09-21,7.1,5.5,2.1,54.0,6.8,7.4,4,3,0,74.0,Project Work,10
2020-06-10,6.5,5.2,1.9,27.0,6.5,6.6,8,3,3,68.0,Computer Science,10
2020-07-17,6.4,4.6,5.5,19.0,5.7,6.6,6,2,4,54.0,Current Affairs,10
2022-08-24,8.5,7.9,5.7,47.0,7.4,10.0,10,6,5,91.0,Computer Networks,10
2025-06-08,4.8,10.3,5.5,17.0,5.8,6.3,6,7,4,100.0,Operating Systems,10
2022-04-25,7.1,9.4,4.3,,7.4,7.1,8,2,2,100.0,Data Structures,10
2023-07-10,6.1,3.0,10.0,29.0,5.9,6.1,7,6,7,38.0,Machine Learning,6
2021-08-01,5.7,1.0,6.8,0.0,6.0,6.1,8,2,4,37.0,Operating Systems,6
2020-09-11,6.5,5.5,4.0,52.0,,8.5,9,1,5,77.0,Programming,10
2021-12-01,7.3,6.3,5.5,23.0,5.8,7.3,8,4,1,82.0,Programming,10
2022-09-08,3.0,6.9,4.4,18.0,5.5,5.0,5,1,7,74.0,Political Science,8
2021-11-23,5.0,3.6,6.5,11.0,7.4,5.5,9,1,6,58.0,Quantitative Aptitude,8
2020-03-23,6.9,5.9,3.9,9.0,5.5,,7,3,6,72.0,Mathematics,10
2025-06-29,8.8,5.5,2.0,21.0,6.3,9.1,9,5,1,86.0,Quantitative Aptitude,10
2025-04-01,7.6,2.8,7.1,10.0,5.8,6.4,7,1,7,52.0,Accountancy,7
2021-07-21,8.2,3.2,8.0,24.0,7.2,6.9,4,7,6,64.0,Business Studies,10
2022-09-08,7.0,4.2,5.9,32.0,6.5,6.5,5,4,3,63.0,Quantitative Aptitude,10
2021-01-19,7.9,4.8,6.0,53.0,8.3,8.4,4,1,1,79.0,Political Science,10
2025-12-18,7.7,1.5,9.8,10.0,8.5,7.4,10,3,6,45.0,Machine Learning,8
2023-03-09,5.9,10.0,6.3,0.0,5.5,6.1,4,3,5,100.0,English,10
2020-10-22,7.7,4.8,4.3,16.0,9.0,6.0,7,6,2,85.0,Machine Learning,10
2021-08-22,6.6,3.9,4.3,7.0,9.4,7.0,8,1,2,83.0,Machine Learning,10
2024-01-07,6.0,5.6,4.0,,8.8,6.5,6,2,0,88.0,Mathematics,10
2023-05-01,8.9,8.4,1.3,57.0,7.6,8.4,5,3,1,100.0,Geography,10
2020-01-13,7.0,7.6,4.6,25.0,7.7,6.2,6,4,5,93.0,Current Affairs,10
2024-08-09,9.3,6.3,2.3,27.0,8.3,7.1,6,3,3,78.0,History,10
2021-07-31,6.4,5.8,4.0,89.0,8.0,8.4,4,2,4,83.0,Exam Revision,10
2025-11-21,6.5,3.5,4.2,31.0,7.3,6.6,5,7,3,78.0,Chemistry,10
2021-08-26,4.9,6.2,7.7,0.0,5.8,4.3,9,7,3,78.0,Programming,9
2023-06-19,8.4,7.5,3.0,56.0,7.8,8.1,3,2,3,94.0,Business Studies,10
2022-04-19,5.7,3.5,8.8,14.0,,5.2,8,7,5,43.0,Accountancy,7
2024-07-16,8.0,8.1,2.3,48.0,,8.2,10,4,3,100.0,Electronics,10
2025-06-19,7.6,7.6,3.0,48.0,7.8,7.7,9,7,3,88.0,Engineering Mathematics,10
2025-07-06,5.2,5.1,5.7,13.0,7.2,6.3,5,4,4,71.0,Geography,10
2021-08-04,7.7,8.7,4.4,34.0,,7.1,4,7,3,98.0,Geography,10
2020-03-19,3.5,7.7,4.1,23.0,5.6,5.7,9,4,3,95.0,Computer Networks,10
2025-05-25,7.3,5.3,3.7,4.0,6.4,4.9,8,1,2,69.0,Quantitative Aptitude,9
2022-10-02,6.5,7.4,5.7,56.0,7.0,8.6,7,5,5,93.0,Computer Networks,10
2023-12-07,7.8,8.7,3.4,,8.7,6.6,7,3,3,100.0,Data Structures,10
